date,hour,day_of_week,is_weekend,intersection_id,intersection_name,vehicle_count,avg_speed_kmh,avg_wait_time_sec,congestion_level,queue_length_ns,queue_length_ew
2025-01-01,16,Wednesday,False,INT-11,Palm Jumeirah Tunnel,1330,29.1,73.9,0.543,215,216
2025-01-01,17,Wednesday,False,INT-11,Palm Jumeirah Tunnel,1766,21.4,110.9,0.721,378,381
2025-01-01,18,Wednesday,False,INT-11,Palm Jumeirah Tunnel,1554,26.6,94.2,0.634,295,296
2025-01-01,19,Wednesday,False,INT-11,Palm Jumeirah Tunnel,1994,15.9,106.7,0.814,483,487
2025-01-01,20,Wednesday,False,INT-11,Palm Jumeirah Tunnel,1480,24.5,94.3,0.604,267,264
2025-01-01,21,Wednesday,False,INT-11,Palm Jumeirah Tunnel,1334,34.0,58.3,0.545,216,216
2025-01-01,22,Wednesday,False,INT-11,Palm Jumeirah Tunnel,890,40.1,37.4,0.363,98,94
2025-01-01,23,Wednesday,False,INT-11,Palm Jumeirah Tunnel,392,49.0,17.4,0.16,20,21
2025-01-01,0,Wednesday,False,INT-12,Marina Walk - JBR,159,59.3,14.2,0.064,7,0
2025-01-01,1,Wednesday,False,INT-12,Marina Walk - JBR,160,56.1,19.2,0.064,2,0
2025-01-01,2,Wednesday,False,INT-12,Marina Walk - JBR,146,55.9,17.2,0.059,4,2
2025-01-01,3,Wednesday,False,INT-12,Marina Walk - JBR,100,56.7,5.6,0.04,2,0
2025-01-01,4,Wednesday,False,INT-12,Marina Walk - JBR,105,54.4,0.0,0.042,1,0
2025-01-01,5,Wednesday,False,INT-12,Marina Walk - JBR,217,51.7,12.2,0.087,8,3
2025-01-01,6,Wednesday,False,INT-12,Marina Walk - JBR,271,52.8,6.9,0.109,4,9
2025-01-01,7,Wednesday,False,INT-12,Marina Walk - JBR,1175,37.9,56.8,0.472,163,165
2025-01-01,8,Wednesday,False,INT-12,Marina Walk - JBR,1738,25.0,114.7,0.699,366,364
2025-01-01,9,Wednesday,False,INT-12,Marina Walk - JBR,1625,22.8,95.8,0.653,316,318
2025-01-01,10,Wednesday,False,INT-12,Marina Walk - JBR,1155,40.1,64.6,0.464,161,161
2025-01-01,11,Wednesday,False,INT-12,Marina Walk - JBR,965,36.6,68.8,0.388,110,109
2025-01-01,12,Wednesday,False,INT-12,Marina Walk - JBR,1370,33.7,74.8,0.551,225,226
2025-01-01,13,Wednesday,False,INT-12,Marina Walk - JBR,1204,31.5,78.5,0.484,176,177
2025-01-01,14,Wednesday,False,INT-12,Marina Walk - JBR,925,38.4,56.4,0.372,101,104
2025-01-01,15,Wednesday,False,INT-12,Marina Walk - JBR,1226,31.6,71.4,0.493,184,184
2025-01-01,16,Wednesday,False,INT-12,Marina Walk - JBR,1382,31.8,71.5,0.556,231,231
2025-01-01,17,Wednesday,False,INT-12,Marina Walk - JBR,1606,23.4,80.2,0.646,307,307
2025-01-01,18,Wednesday,False,INT-12,Marina Walk - JBR,2027,16.4,112.5,0.815,494,495
2025-01-01,19,Wednesday,False,INT-12,Marina Walk - JBR,1718,18.7,108.6,0.691,356,356
2025-01-01,20,Wednesday,False,INT-12,Marina Walk - JBR,1633,22.1,106.7,0.656,321,323
2025-01-01,21,Wednesday,False,INT-12,Marina Walk - JBR,1265,29.4,78.3,0.509,193,193
2025-01-01,22,Wednesday,False,INT-12,Marina Walk - JBR,715,44.2,49.5,0.287,62,61
2025-01-01,23,Wednesday,False,INT-12,Marina Walk - JBR,321,54.5,25.8,0.129,17,14
2025-01-01,0,Wednesday,False,INT-13,DIP - Al Asayel St,195,56.8,20.4,0.072,4,1
2025-01-01,1,Wednesday,False,INT-13,DIP - Al Asayel St,173,60.5,11.7,0.064,4,4
2025-01-01,2,Wednesday,False,INT-13,DIP - Al Asayel St,117,55.8,9.6,0.043,3,3
2025-01-01,3,Wednesday,False,INT-13,DIP - Al Asayel St,97,59.4,17.1,0.036,0,4
2025-01-01,4,Wednesday,False,INT-13,DIP - Al Asayel St,139,65.1,9.7,0.052,2,3
2025-01-01,5,Wednesday,False,INT-13,DIP - Al Asayel St,201,59.4,18.6,0.075,4,6
2025-01-01,6,Wednesday,False,INT-13,DIP - Al Asayel St,376,52.5,35.7,0.14,13,14
2025-01-01,7,Wednesday,False,INT-13,DIP - Al Asayel St,1359,33.9,63.9,0.504,204,203
2025-01-01,8,Wednesday,False,INT-13,DIP - Al Asayel St,2188,15.4,134.9,0.812,533,532
2025-01-01,9,Wednesday,False,INT-13,DIP - Al Asayel St,1496,29.3,81.1,0.555,254,248
2025-01-01,10,Wednesday,False,INT-13,DIP - Al Asayel St,1178,36.6,73.9,0.437,151,155
2025-01-01,11,Wednesday,False,INT-13,DIP - Al Asayel St,984,41.9,47.7,0.365,103,108
2025-01-01,12,Wednesday,False,INT-13,DIP - Al Asayel St,1419,29.8,69.5,0.527,221,225
2025-01-01,13,Wednesday,False,INT-13,DIP - Al Asayel St,1652,24.2,82.9,0.613,303,308
2025-01-01,14,Wednesday,False,INT-13,DIP - Al Asayel St,1335,30.4,74.4,0.496,195,199
2025-01-01,15,Wednesday,False,INT-13,DIP - Al Asayel St,1404,36.9,82.4,0.521,218,216
2025-01-01,16,Wednesday,False,INT-13,DIP - Al Asayel St,1064,30.3,63.8,0.395,125,127
2025-01-01,17,Wednesday,False,INT-13,DIP - Al Asayel St,2180,16.6,118.0,0.809,528,528
2025-01-01,18,Wednesday,False,INT-13,DIP - Al Asayel St,2241,14.6,116.6,0.832,559,561
2025-01-01,19,Wednesday,False,INT-13,DIP - Al Asayel St,1709,25.5,93.8,0.634,327,324
2025-01-01,20,Wednesday,False,INT-13,DIP - Al Asayel St,1402,30.4,85.5,0.52,222,216
2025-01-01,21,Wednesday,False,INT-13,DIP - Al Asayel St,1031,38.8,56.2,0.383,119,116
2025-01-01,22,Wednesday,False,INT-13,DIP - Al Asayel St,660,47.2,32.7,0.245,50,49
2025-01-01,23,Wednesday,False,INT-13,DIP - Al Asayel St,486,49.9,49.5,0.18,24,27
2025-01-01,0,Wednesday,False,INT-14,Academic City Roundabout,252,55.1,0.0,0.089,9,5
2025-01-01,1,Wednesday,False,INT-14,Academic City Roundabout,165,57.5,19.9,0.058,0,3
2025-01-01,2,Wednesday,False,INT-14,Academic City Roundabout,150,59.2,9.4,0.053,1,0
2025-01-01,3,Wednesday,False,INT-14,Academic City Roundabout,119,54.5,0.0,0.042,2,3
2025-01-01,4,Wednesday,False,INT-14,Academic City Roundabout,76,55.5,10.1,0.027,4,0
2025-01-01,5,Wednesday,False,INT-14,Academic City Roundabout,168,56.2,22.3,0.059,1,1
2025-01-01,6,Wednesday,False,INT-14,Academic City Roundabout,437,48.8,23.5,0.154,23,20
2025-01-01,7,Wednesday,False,INT-14,Academic City Roundabout,1247,35.3,47.8,0.441,166,164
2025-01-01,8,Wednesday,False,INT-14,Academic City Roundabout,1950,32.4,102.2,0.689,401,402
2025-01-01,9,Wednesday,False,INT-14,Academic City Roundabout,1934,23.4,84.0,0.683,398,395
2025-01-01,10,Wednesday,False,INT-14,Academic City Roundabout,1661,31.5,80.1,0.587,295,292
2025-01-01,11,Wednesday,False,INT-14,Academic City Roundabout,1329,36.1,59.2,0.47,185,189
2025-01-01,12,Wednesday,False,INT-14,Academic City Roundabout,1343,33.2,58.8,0.475,192,195
2025-01-01,13,Wednesday,False,INT-14,Academic City Roundabout,1287,35.5,79.6,0.455,175,176
2025-01-01,14,Wednesday,False,INT-14,Academic City Roundabout,1090,40.5,53.6,0.385,127,128
2025-01-01,15,Wednesday,False,INT-14,Academic City Roundabout,1636,30.5,86.5,0.578,284,283
2025-01-01,16,Wednesday,False,INT-14,Academic City Roundabout,1486,30.8,77.3,0.525,236,232
2025-01-01,17,Wednesday,False,INT-14,Academic City Roundabout,2208,21.8,111.2,0.78,512,515
2025-01-01,18,Wednesday,False,INT-14,Academic City Roundabout,2535,11.6,119.0,0.896,680,683
2025-01-01,19,Wednesday,False,INT-14,Academic City Roundabout,2168,17.9,106.7,0.766,497,496
2025-01-01,20,Wednesday,False,INT-14,Academic City Roundabout,2050,19.9,116.5,0.724,448,447
2025-01-01,21,Wednesday,False,INT-14,Academic City Roundabout,1212,38.1,61.4,0.428,153,156
2025-01-01,22,Wednesday,False,INT-14,Academic City Roundabout,679,50.6,29.9,0.24,49,49
2025-01-01,23,Wednesday,False,INT-14,Academic City Roundabout,453,53.1,18.3,0.16,23,19
2025-01-01,0,Wednesday,False,INT-15,Hessa Street - Al Barsha,231,57.0,5.4,0.079,5,4
2025-01-01,1,Wednesday,False,INT-15,Hessa Street - Al Barsha,236,56.7,13.8,0.081,7,4
2025-01-01,2,Wednesday,False,INT-15,Hessa Street - Al Barsha,164,58.0,0.0,0.056,0,1
2025-01-01,3,Wednesday,False,INT-15,Hessa Street - Al Barsha,97,57.5,0.0,0.033,0,3
2025-01-01,4,Wednesday,False,INT-15,Hessa Street - Al Barsha,120,56.9,9.8,0.041,0,3
2025-01-01,5,Wednesday,False,INT-15,Hessa Street - Al Barsha,209,56.3,11.9,0.072,8,6
2025-01-01,6,Wednesday,False,INT-15,Hessa Street - Al Barsha,647,49.6,17.2,0.222,42,39
2025-01-01,7,Wednesday,False,INT-15,Hessa Street - Al Barsha,1444,35.5,62.4,0.495,212,214
2025-01-01,8,Wednesday,False,INT-15,Hessa Street - Al Barsha,1696,24.8,96.0,0.581,295,294
2025-01-01,9,Wednesday,False,INT-15,Hessa Street - Al Barsha,1270,39.1,55.8,0.435,169,167
2025-01-01,10,Wednesday,False,INT-15,Hessa Street - Al Barsha,1175,36.1,75.2,0.402,141,140
2025-01-01,11,Wednesday,False,INT-15,Hessa Street - Al Barsha,1221,35.9,62.6,0.418,153,154
2025-01-01,12,Wednesday,False,INT-15,Hessa Street - Al Barsha,1374,31.9,64.3,0.471,193,193
2025-01-01,13,Wednesday,False,INT-15,Hessa Street - Al Barsha,1731,29.7,97.4,0.593,306,308
2025-01-01,14,Wednesday,False,INT-15,Hessa Street - Al Barsha,1484,30.5,71.1,0.508,222,228
2025-01-01,15,Wednesday,False,INT-15,Hessa Street - Al Barsha,1177,40.7,60.1,0.403,141,139
2025-01-01,16,Wednesday,False,INT-15,Hessa Street - Al Barsha,1149,31.0,51.0,0.394,140,133
2025-01-01,17,Wednesday,False,INT-15,Hessa Street - Al Barsha,1178,41.1,81.7,0.403,143,143
2025-01-01,18,Wednesday,False,INT-15,Hessa Street - Al Barsha,2087,16.0,88.4,0.715,446,446
2025-01-01,19,Wednesday,False,INT-15,Hessa Street - Al Barsha,2032,24.9,94.4,0.696,425,423
2025-01-01,20,Wednesday,False,INT-15,Hessa Street - Al Barsha,1968,23.9,92.7,0.674,398,397
2025-01-01,21,Wednesday,False,INT-15,Hessa Street - Al Barsha,1360,37.1,66.2,0.466,189,187
2025-01-01,22,Wednesday,False,INT-15,Hessa Street - Al Barsha,925,43.9,33.8,0.317,89,85
2025-01-01,23,Wednesday,False,INT-15,Hessa Street - Al Barsha,561,51.7,31.9,0.192,31,33
2025-01-01,0,Wednesday,False,INT-16,Dubai Airport - Terminal 3,229,49.4,1.6,0.073,4,8
2025-01-01,1,Wednesday,False,INT-16,Dubai Airport - Terminal 3,193,58.2,7.2,0.061,6,5
2025-01-01,2,Wednesday,False,INT-16,Dubai Airport - Terminal 3,184,51.6,10.5,0.059,4,3
2025-01-01,3,Wednesday,False,INT-16,Dubai Airport - Terminal 3,143,57.7,0.0,0.046,0,0
2025-01-01,4,Wednesday,False,INT-16,Dubai Airport - Terminal 3,183,55.4,0.0,0.058,4,4
2025-01-01,5,Wednesday,False,INT-16,Dubai Airport - Terminal 3,249,57.1,19.9,0.079,9,4
2025-01-01,6,Wednesday,False,INT-16,Dubai Airport - Terminal 3,449,49.0,17.9,0.143,22,20
2025-01-01,7,Wednesday,False,INT-16,Dubai Airport - Terminal 3,1544,28.0,63.9,0.492,224,230
2025-01-01,8,Wednesday,False,INT-16,Dubai Airport - Terminal 3,2753,15.0,116.4,0.877,726,723
2025-01-01,9,Wednesday,False,INT-16,Dubai Airport - Terminal 3,1498,31.3,64.4,0.477,214,214
2025-01-01,10,Wednesday,False,INT-16,Dubai Airport - Terminal 3,1134,44.1,50.5,0.361,121,125
2025-01-01,11,Wednesday,False,INT-16,Dubai Airport - Terminal 3,1076,36.6,62.1,0.343,114,109
2025-01-01,12,Wednesday,False,INT-16,Dubai Airport - Terminal 3,1559,29.8,71.5,0.496,231,231
2025-01-01,13,Wednesday,False,INT-16,Dubai Airport - Terminal 3,1805,25.7,79.1,0.575,307,310
2025-01-01,14,Wednesday,False,INT-16,Dubai Airport - Terminal 3,1419,36.3,67.5,0.452,194,189
2025-01-01,15,Wednesday,False,INT-16,Dubai Airport - Terminal 3,1016,44.1,26.2,0.324,98,96
2025-01-01,16,Wednesday,False,INT-16,Dubai Airport - Terminal 3,1940,27.4,86.8,0.618,361,357
2025-01-01,17,Wednesday,False,INT-16,Dubai Airport - Terminal 3,1819,24.9,74.8,0.579,316,317
2025-01-01,18,Wednesday,False,INT-16,Dubai Airport - Terminal 3,2694,8.2,121.8,0.858,691,692
2025-01-01,19,Wednesday,False,INT-16,Dubai Airport - Terminal 3,3003,9.2,146.7,0.956,865,863
2025-01-01,20,Wednesday,False,INT-16,Dubai Airport - Terminal 3,1708,26.8,78.0,0.544,277,275
2025-01-01,21,Wednesday,False,INT-16,Dubai Airport - Terminal 3,1491,35.2,86.1,0.475,211,212
2025-01-01,22,Wednesday,False,INT-16,Dubai Airport - Terminal 3,824,48.5,36.5,0.262,62,64
2025-01-01,23,Wednesday,False,INT-16,Dubai Airport - Terminal 3,554,51.2,35.9,0.176,26,27
2025-01-02,0,Thursday,False,INT-01,Al Rigga - Salahuddin,56,62.6,16.0,0.06,1,3
2025-01-02,1,Thursday,False,INT-01,Al Rigga - Salahuddin,54,56.6,17.8,0.058,5,0
2025-01-02,2,Thursday,False,INT-01,Al Rigga - Salahuddin,55,58.0,10.1,0.059,0,0
2025-01-02,3,Thursday,False,INT-01,Al Rigga - Salahuddin,44,55.1,0.0,0.047,2,2
2025-01-02,4,Thursday,False,INT-01,Al Rigga - Salahuddin,39,61.0,20.2,0.042,3,0
2025-01-02,5,Thursday,False,INT-01,Al Rigga - Salahuddin,72,56.5,28.3,0.077,1,0
2025-01-02,6,Thursday,False,INT-01,Al Rigga - Salahuddin,142,52.4,26.5,0.151,7,7
2025-01-02,7,Thursday,False,INT-01,Al Rigga - Salahuddin,473,32.1,63.9,0.504,69,73
2025-01-02,8,Thursday,False,INT-01,Al Rigga - Salahuddin,711,13.5,120.1,0.758,165,160
2025-01-02,9,Thursday,False,INT-01,Al Rigga - Salahuddin,575,25.5,94.5,0.613,103,105
2025-01-02,10,Thursday,False,INT-01,Al Rigga - Salahuddin,493,35.3,79.9,0.525,77,74
2025-01-02,11,Thursday,False,INT-01,Al Rigga - Salahuddin,346,38.7,46.1,0.369,38,37
2025-01-02,12,Thursday,False,INT-01,Al Rigga - Salahuddin,481,35.9,69.7,0.513,71,72
2025-01-02,13,Thursday,False,INT-01,Al Rigga - Salahuddin,552,30.3,88.8,0.588,100,97
2025-01-02,14,Thursday,False,INT-01,Al Rigga - Salahuddin,562,30.1,61.0,0.599,104,99
2025-01-02,15,Thursday,False,INT-01,Al Rigga - Salahuddin,330,42.6,33.3,0.352,33,37
2025-01-02,16,Thursday,False,INT-01,Al Rigga - Salahuddin,508,33.2,71.4,0.541,79,83
2025-01-02,17,Thursday,False,INT-01,Al Rigga - Salahuddin,712,21.7,111.3,0.759,160,166
2025-01-02,18,Thursday,False,INT-01,Al Rigga - Salahuddin,754,16.1,114.0,0.803,182,183
2025-01-02,19,Thursday,False,INT-01,Al Rigga - Salahuddin,683,23.3,106.3,0.728,148,150
2025-01-02,20,Thursday,False,INT-01,Al Rigga - Salahuddin,596,25.2,84.0,0.635,114,113
2025-01-02,21,Thursday,False,INT-01,Al Rigga - Salahuddin,394,34.8,64.6,0.42,50,48
2025-01-02,22,Thursday,False,INT-01,Al Rigga - Salahuddin,249,43.2,42.0,0.265,18,24
2025-01-02,23,Thursday,False,INT-01,Al Rigga - Salahuddin,146,44.3,22.1,0.156,6,9
2025-01-02,0,Thursday,False,INT-02,Deira City Centre,105,56.6,16.4,0.099,0,6
2025-01-02,1,Thursday,False,INT-02,Deira City Centre,64,59.6,5.4,0.06,2,3
2025-01-02,2,Thursday,False,INT-02,Deira City Centre,58,59.3,6.9,0.054,0,1
2025-01-02,3,Thursday,False,INT-02,Deira City Centre,42,65.3,0.0,0.039,2,1
2025-01-02,4,Thursday,False,INT-02,Deira City Centre,45,62.2,9.1,0.042,0,1
2025-01-02,5,Thursday,False,INT-02,Deira City Centre,69,58.0,17.5,0.065,0,3
2025-01-02,6,Thursday,False,INT-02,Deira City Centre,170,52.7,29.2,0.16,8,7
2025-01-02,7,Thursday,False,INT-02,Deira City Centre,452,36.3,76.8,0.425,55,56
2025-01-02,8,Thursday,False,INT-02,Deira City Centre,667,26.6,75.0,0.627,122,124
2025-01-02,9,Thursday,False,INT-02,Deira City Centre,500,31.0,54.8,0.47,68,71
2025-01-02,10,Thursday,False,INT-02,Deira City Centre,557,37.5,94.2,0.523,89,89
2025-01-02,11,Thursday,False,INT-02,Deira City Centre,452,38.6,80.6,0.425,58,59
2025-01-02,12,Thursday,False,INT-02,Deira City Centre,457,34.8,64.9,0.429,59,57
2025-01-02,13,Thursday,False,INT-02,Deira City Centre,784,20.7,101.6,0.737,173,173
2025-01-02,14,Thursday,False,INT-02,Deira City Centre,501,29.8,80.7,0.471,73,73
2025-01-02,15,Thursday,False,INT-02,Deira City Centre,465,38.4,54.2,0.437,62,61
2025-01-02,16,Thursday,False,INT-02,Deira City Centre,495,37.5,76.0,0.465,69,69
2025-01-02,17,Thursday,False,INT-02,Deira City Centre,599,33.3,72.0,0.563,99,101
2025-01-02,18,Thursday,False,INT-02,Deira City Centre,931,16.1,125.9,0.875,245,240
2025-01-02,19,Thursday,False,INT-02,Deira City Centre,672,23.8,103.4,0.631,128,127
2025-01-02,20,Thursday,False,INT-02,Deira City Centre,647,31.9,85.8,0.608,115,120
2025-01-02,21,Thursday,False,INT-02,Deira City Centre,501,37.4,67.3,0.471,69,71
2025-01-02,22,Thursday,False,INT-02,Deira City Centre,310,44.8,58.1,0.291,24,27
2025-01-02,23,Thursday,False,INT-02,Deira City Centre,155,44.4,20.5,0.146,6,8
2025-01-02,0,Thursday,False,INT-03,Al Maktoum Bridge,99,51.0,4.0,0.077,2,2
2025-01-02,1,Thursday,False,INT-03,Al Maktoum Bridge,85,58.1,3.8,0.067,1,2
2025-01-02,2,Thursday,False,INT-03,Al Maktoum Bridge,63,53.6,0.0,0.049,2,3
2025-01-02,3,Thursday,False,INT-03,Al Maktoum Bridge,62,58.1,0.0,0.049,0,4
2025-01-02,4,Thursday,False,INT-03,Al Maktoum Bridge,58,56.9,12.8,0.045,0,0
2025-01-02,5,Thursday,False,INT-03,Al Maktoum Bridge,71,58.4,15.1,0.056,0,0
2025-01-02,6,Thursday,False,INT-03,Al Maktoum Bridge,212,49.6,15.9,0.166,11,9
2025-01-02,7,Thursday,False,INT-03,Al Maktoum Bridge,448,37.0,34.4,0.351,47,47
2025-01-02,8,Thursday,False,INT-03,Al Maktoum Bridge,918,23.0,115.4,0.718,196,198
2025-01-02,9,Thursday,False,INT-03,Al Maktoum Bridge,568,40.1,51.6,0.444,74,74
2025-01-02,10,Thursday,False,INT-03,Al Maktoum Bridge,451,41.0,53.0,0.353,47,44
2025-01-02,11,Thursday,False,INT-03,Al Maktoum Bridge,690,32.5,104.1,0.54,110,113
2025-01-02,12,Thursday,False,INT-03,Al Maktoum Bridge,713,29.0,94.4,0.558,118,118
2025-01-02,13,Thursday,False,INT-03,Al Maktoum Bridge,331,47.2,24.0,0.259,24,23
2025-01-02,14,Thursday,False,INT-03,Al Maktoum Bridge,553,38.0,62.4,0.433,73,74
2025-01-02,15,Thursday,False,INT-03,Al Maktoum Bridge,503,37.3,66.3,0.394,61,60
2025-01-02,16,Thursday,False,INT-03,Al Maktoum Bridge,547,38.2,62.7,0.428,72,69
2025-01-02,17,Thursday,False,INT-03,Al Maktoum Bridge,639,35.1,46.4,0.5,94,93
2025-01-02,18,Thursday,False,INT-03,Al Maktoum Bridge,810,23.5,103.4,0.634,155,153
2025-01-02,19,Thursday,False,INT-03,Al Maktoum Bridge,1059,12.1,107.3,0.829,264,264
2025-01-02,20,Thursday,False,INT-03,Al Maktoum Bridge,694,27.3,92.8,0.543,109,111
2025-01-02,21,Thursday,False,INT-03,Al Maktoum Bridge,605,39.8,72.0,0.473,86,84
2025-01-02,22,Thursday,False,INT-03,Al Maktoum Bridge,404,43.2,29.6,0.316,39,40
2025-01-02,23,Thursday,False,INT-03,Al Maktoum Bridge,238,50.0,17.3,0.186,8,13
2025-01-02,0,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,113,54.6,7.2,0.079,4,1
2025-01-02,1,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,89,53.8,13.5,0.062,2,0
2025-01-02,2,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,64,63.2,0.0,0.045,1,3
2025-01-02,3,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,29,61.3,0.7,0.02,0,0
2025-01-02,4,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,69,58.5,8.2,0.048,0,4
2025-01-02,5,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,95,63.3,28.8,0.066,0,0
2025-01-02,6,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,202,52.3,22.1,0.141,8,10
2025-01-02,7,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,805,32.6,75.1,0.56,133,135
2025-01-02,8,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,1082,18.8,95.0,0.753,245,243
2025-01-02,9,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,784,30.4,76.2,0.546,127,125
2025-01-02,10,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,647,37.8,67.5,0.45,89,85
2025-01-02,11,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,483,41.1,42.3,0.336,47,49
2025-01-02,12,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,664,31.3,61.0,0.462,92,93
2025-01-02,13,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,855,29.1,84.0,0.595,153,152
2025-01-02,14,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,669,32.0,67.5,0.466,94,94
2025-01-02,15,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,482,42.2,33.9,0.336,48,47
2025-01-02,16,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,901,26.5,98.3,0.627,173,167
2025-01-02,17,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,1020,18.1,105.7,0.71,220,216
2025-01-02,18,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,934,24.6,114.1,0.65,183,180
2025-01-02,19,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,1239,8.5,145.6,0.863,322,324
2025-01-02,20,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,630,36.8,61.8,0.439,80,80
2025-01-02,21,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,708,35.2,84.0,0.493,103,104
2025-01-02,22,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,332,52.1,34.0,0.231,24,24
2025-01-02,23,Thursday,False,INT-04,Bur Dubai - Khalid Bin Waleed,291,46.6,36.1,0.203,17,21
2025-01-02,0,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,109,55.7,13.6,0.072,2,0
2025-01-02,1,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,93,61.7,4.0,0.062,1,1
2025-01-02,2,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,93,60.5,17.0,0.062,0,2
2025-01-02,3,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,68,55.5,0.0,0.045,4,0
2025-01-02,4,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,78,60.2,11.5,0.052,2,0
2025-01-02,5,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,103,60.6,16.7,0.068,2,5
2025-01-02,6,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,244,49.4,24.9,0.162,13,8
2025-01-02,7,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,720,36.6,66.1,0.478,105,104
2025-01-02,8,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,1410,7.2,143.0,0.936,393,392
2025-01-02,9,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,610,39.8,60.1,0.405,73,70
2025-01-02,10,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,619,37.8,67.1,0.411,76,76
2025-01-02,11,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,592,44.0,46.4,0.393,68,68
2025-01-02,12,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,814,27.7,79.1,0.54,132,130
2025-01-02,13,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,856,26.3,70.6,0.568,146,142
2025-01-02,14,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,468,44.8,55.2,0.311,42,42
2025-01-02,15,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,722,30.7,55.3,0.479,105,103
2025-01-02,16,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,873,22.3,69.4,0.579,151,152
2025-01-02,17,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,1132,20.0,109.8,0.751,254,258
2025-01-02,18,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,943,27.3,80.2,0.626,178,174
2025-01-02,19,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,1186,17.8,130.8,0.787,279,280
2025-01-02,20,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,776,31.3,75.2,0.515,116,117
2025-01-02,21,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,752,32.6,65.9,0.499,111,111
2025-01-02,22,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,447,45.3,21.8,0.297,42,42
2025-01-02,23,Thursday,False,INT-05,Sheikh Zayed Rd - Interchange 1,163,57.4,26.1,0.108,5,2
2025-01-02,0,Thursday,False,INT-06,DIFC - Gate Avenue,142,58.1,2.4,0.087,3,1
2025-01-02,1,Thursday,False,INT-06,DIFC - Gate Avenue,113,53.6,5.9,0.069,0,3
2025-01-02,2,Thursday,False,INT-06,DIFC - Gate Avenue,92,56.3,8.5,0.056,0,0
2025-01-02,3,Thursday,False,INT-06,DIFC - Gate Avenue,67,65.6,0.0,0.041,3,2
2025-01-02,4,Thursday,False,INT-06,DIFC - Gate Avenue,70,63.0,9.9,0.043,1,0
2025-01-02,5,Thursday,False,INT-06,DIFC - Gate Avenue,128,59.1,5.0,0.078,0,2
2025-01-02,6,Thursday,False,INT-06,DIFC - Gate Avenue,239,51.9,33.4,0.146,9,10
2025-01-02,7,Thursday,False,INT-06,DIFC - Gate Avenue,755,37.6,44.1,0.462,103,105
2025-01-02,8,Thursday,False,INT-06,DIFC - Gate Avenue,1366,13.4,101.6,0.836,343,341
2025-01-02,9,Thursday,False,INT-06,DIFC - Gate Avenue,783,32.3,67.1,0.479,111,108
2025-01-02,10,Thursday,False,INT-06,DIFC - Gate Avenue,849,35.8,81.3,0.519,130,131
2025-01-02,11,Thursday,False,INT-06,DIFC - Gate Avenue,680,39.3,66.6,0.416,83,85
